,t,phi,omega,alpha,r,r-dot,r-dotdot
786,4.366666667,11.2476341055997,5.11606138892296,-12.3179758063933,0.165101150242701,0.213679572992781,1.60589997457071
787,4.372222222,11.2758370470095,5.04487534628416,-12.6048145843074,0.166319184614736,0.222512731967218,1.5484279659582
788,4.377777778,11.303628391399,4.97220775064147,-12.8575737635166,0.167586390532231,0.231008166676208,1.48945998482708
789,4.383333333,11.3310025909784,4.89827172629062,-13.0762877501855,0.168900875214574,0.239158754470679,1.42915811132004
790,4.388888889,11.3579564609352,4.82327548796293,-13.2611344634694,0.170260703287352,0.246956973622856,1.36768683182141
791,4.394444444,11.3844838781682,4.74742003709606,-13.4123875631891,0.171664050314647,0.254396609151985,1.30521284648623
792,4.4,11.4105817628409,4.67090137812098,-13.5304367031632,0.1731090115525,0.261472797779985,1.24190388794969
793,4.405555556,11.4362461462931,4.59391402204991,-13.6158061073265,0.174593429981312,0.268181701985327,1.17793375323044
794,4.411111111,11.4614758542565,4.51665601823639,-13.6691452259446,0.176115009056195,0.27452019772776,1.11348797695851
795,4.416666667,11.4862688618348,4.43931835376557,-13.6912166332285,0.177671041559951,0.280486140835928,1.04875901630104
796,4.422222222,11.5106258892971,4.36208295810836,-13.6829128119107,0.179259197884908,0.286079656125289,0.983929267357316
797,4.427777778,11.5345480685254,4.28513304162281,-13.6452439811799,0.180877836164323,0.291302954646446,0.919172333612755
798,4.433333333,11.5580370531831,4.20863597867968,-13.5793386153351,0.182523916889237,0.296159125373688,0.854670312298561
799,4.438888889,11.5810978491521,4.13274229536328,-13.4864701456382,0.184194927485416,0.300650770623702,0.790598479158252
800,4.444444444,11.6037359053394,4.05759423838862,-13.3680149223657,0.185889275074653,0.30478038056492,0.727111225605827
